본부,지사,노선명,방향,시설구분,시설물명,세부시설1,세부시설2,곡선반경,시점,종점,연장,설치차로,설치연도,포장형식,방향구분,규격,비고,연장총합
광주전남본부,구례지사,순천완주선,순천,본선,,직선부,,0.000,45.190,45.220,0.030,2,2012,콘크리트,횡방향,100x8x1000,4*2=8,4646.7070
광주전남본부,구례지사,순천완주선,순천,본선,,직선부,,0.000,45.190,45.220,0.030,1,2012,콘크리트,횡방향,100x8x1000,4*2=8,4646.7070
광주전남본부,구례지사,순천완주선,완주,본선,,직선부,,0.000,43.500,43.530,0.030,2,2012,콘크리트,횡방향,100x8x1000,4*2=8,4646.7070
광주전남본부,구례지사,순천완주선,완주,본선,,직선부,,0.000,43.500,43.530,0.030,1,2012,콘크리트,횡방향,100x8x1000,4*2=8,4646.7070
광주전남본부,구례지사,순천완주선,순천,본선,,곡선부,,3000.000,7.820,7.900,0.080,2,2012,콘크리트,횡방향,100x8x1000,,4646.7070
광주전남본부,구례지사,순천완주선,순천,본선,,곡선부,,3000.000,7.820,7.900,0.080,1,2012,콘크리트,횡방향,100x8x1000,,4646.7070
광주전남본부,구례지사,순천완주선,완주,IC,황전,TG광장부,,0.000,25.000,25.000,0.000,1,2010,콘크리트,횡방향,100x8x1000,하이패스차로만 설치,4646.7070
광주전남본부,구례지사,순천완주선,순천,본선,,곡선부,,2003.000,12.550,12.650,0.100,2,2013,콘크리트,횡방향,100x8x1000,,4646.7070
광주전남본부,구례지사,순천완주선,순천,본선,,곡선부,,2003.000,12.550,12.650,0.100,1,2013,콘크리트,횡방향,100x8x1000,,4646.7070
광주전남본부,구례지사,순천완주선,완주,본선,,직선부,,0.000,80.200,80.280,0.080,2,2012,콘크리트,횡방향,100x8x1000,,4646.7070
광주전남본부,구례지사,순천완주선,완주,본선,,직선부,,0.000,80.200,80.280,0.080,1,2012,콘크리트,횡방향,100x8x1000,,4646.7070
광주전남본부,구례지사,순천완주선,순천,본선,,곡선부,,2700.000,75.500,75.700,0.200,2,2011,콘크리트,종방향,3x3x18,,4646.7070
광주전남본부,구례지사,순천완주선,순천,본선,,곡선부,,2700.000,75.500,75.700,0.200,1,2011,콘크리트,종방향,3x3x18,,4646.7070
광주전남본부,구례지사,순천완주선,완주,본선,,곡선부,,2700.000,75.500,75.700,0.200,2,2011,콘크리트,종방향,3x3x18,,4646.7070
광주전남본부,구례지사,순천완주선,완주,본선,,곡선부,,2700.000,75.500,75.700,0.200,1,2011,콘크리트,종방향,3x3x18,,4646.7070
광주전남본부,구례지사,순천완주선,완주,IC,황전,TG광장부,,0.000,25.100,25.140,0.040,1,2010,콘크리트,횡방향,100x8x1000,하이패스차로 설치,4646.7070
광주전남본부,구례지사,순천완주선,완주,IC,오수,TG광장부,,0.000,75.870,75.920,0.050,2,2010,콘크리트,횡방향,100x8x1000,하이패스차로 설치,4646.7070
광주전남본부,구례지사,순천완주선,완주,IC,황전,TG광장부,,0.000,25.170,25.220,0.050,1,2010,콘크리트,횡방향,100x8x1000,하이패스차로 설치,4646.7070
광주전남본부,구례지사,순천완주선,완주,IC,북남원,TG광장부,,0.000,62.670,62.710,0.040,1,2010,콘크리트,횡방향,100x8x1000,하이패스차로 설치,4646.7070
광주전남본부,구례지사,순천완주선,순천,IC,오수,램프(A~J),,3000.000,0.100,0.150,0.050,1,2013,콘크리트,횡방향,30x4x130,,4646.7070
광주전남본부,구례지사,순천완주선,완주,IC,구례화엄사,램프(A~J),,90.000,38.060,38.200,0.140,1,2010,콘크리트,종방향,3x3x18,,4646.7070
광주전남본부,구례지사,순천완주선,완주,IC,구례화엄사,램프(A~J),,140.000,38.000,38.350,0.350,1,2010,콘크리트,종방향,3x3x18,,4646.7070
광주전남본부,구례지사,순천완주선,완주,IC,황전,램프(A~J),,100.000,25.700,25.780,0.080,1,2010,콘크리트,횡방향,100x8x1000,,4646.7070
광주전남본부,구례지사,순천완주선,완주,IC,황전,램프(A~J),,70.000,25.200,25.403,0.203,1,2010,콘크리트,종방향,3x3x18,,4646.7070
광주전남본부,구례지사,순천완주선,완주,IC,황전,램프(A~J),,110.000,25.400,25.500,0.100,1,2010,콘크리트,종방향,3x3x18,,4646.7070
광주전남본부,구례지사,순천완주선,완주,IC,황전,램프(A~J),,200.000,25.400,25.740,0.340,1,2010,콘크리트,종방향,3x3x18,,4646.7070
광주전남본부,구례지사,순천완주선,완주,IC,북남원,램프(A~J),,100.000,62.500,62.540,0.040,1,2010,콘크리트,종방향,3x3x18,,4646.7070
충북본부,보은지사,청주상주선,청주,IC,보은,램프(A~J),,50.000,0.300,0.400,0.100,1,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,직선부,,0.000,21.800,21.850,0.050,2,2011,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,직선부,,0.000,21.800,21.850,0.050,1,2011,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,상주,IC,화서,TG광장부,,0.000,51.800,51.800,0.000,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
충북본부,보은지사,청주상주선,상주,IC,보은,TG광장부,,0.000,29.600,29.600,0.000,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,1200.000,72.500,72.940,0.440,2,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,1200.000,72.500,72.940,0.440,1,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,1600.000,62.750,62.780,0.030,2,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,1600.000,62.750,62.780,0.030,1,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,1600.000,62.200,62.360,0.160,2,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,1600.000,62.200,62.360,0.160,1,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,1300.000,57.070,57.800,0.730,2,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,1300.000,57.070,57.800,0.730,1,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,1200.000,43.020,43.820,0.800,2,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,1200.000,43.020,43.820,0.800,1,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,1300.000,79.200,79.250,0.050,2,2012,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,1300.000,79.200,79.250,0.050,1,2012,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,직선부,,0.000,77.600,77.750,0.150,2,2012,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,직선부,,0.000,77.600,77.750,0.150,1,2012,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,1300.000,76.500,76.650,0.150,2,2012,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,1300.000,76.500,76.650,0.150,1,2012,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,3000.000,24.600,24.650,0.050,2,2012,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,3000.000,24.600,24.650,0.050,1,2012,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,12372.000,23.000,23.050,0.050,2,2012,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,12372.000,23.000,23.050,0.050,1,2012,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,직선부,,0.000,73.500,73.550,0.050,2,2012,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,직선부,,0.000,73.500,73.550,0.050,1,2012,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,상주,IC,남상주,TG광장부,,0.000,70.800,70.800,0.000,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
충북본부,보은지사,청주상주선,상주,IC,화서,TG광장부,,0.000,51.800,51.800,0.000,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
충북본부,보은지사,청주상주선,상주,IC,속리산,TG광장부,,0.000,35.600,35.600,0.000,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
충북본부,보은지사,청주상주선,상주,IC,속리산,TG광장부,,0.000,35.600,35.600,0.000,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
충북본부,보은지사,청주상주선,상주,IC,보은,TG광장부,,0.000,29.600,29.600,0.000,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
충북본부,보은지사,청주상주선,상주,IC,문의청남대,TG광장부,,0.000,8.100,8.100,0.000,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,2700.000,9.650,10.430,0.780,2,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,2700.000,9.650,10.430,0.780,1,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,1300.000,44.400,44.800,0.400,2,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,1300.000,44.400,44.800,0.400,1,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,1380.000,68.670,69.450,0.780,2,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,1380.000,68.670,69.450,0.780,1,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,1200.000,50.250,50.300,0.050,2,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,1200.000,50.250,50.300,0.050,1,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,5830.000,32.300,32.350,0.050,2,2012,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,5830.000,32.300,32.350,0.050,1,2012,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,직선부,,0.000,65.910,65.950,0.040,2,2012,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,직선부,,0.000,65.910,65.950,0.040,1,2012,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,4450.000,17.000,17.100,0.100,2,2011,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,4450.000,17.000,17.100,0.100,1,2011,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,상주,JCT,청주,램프,,85.000,0.250,0.580,0.330,1,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,1600.000,61.240,61.600,0.360,2,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,1600.000,61.240,61.600,0.360,1,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,1300.000,56.800,56.850,0.050,2,2012,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,1300.000,56.800,56.850,0.050,1,2012,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,상주,IC,남상주,TG광장부,,0.000,70.800,70.800,0.000,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
충북본부,보은지사,청주상주선,상주,IC,회인,TG광장부,,0.000,18.800,18.800,0.000,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,2000.000,72.350,72.550,0.200,2,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,2000.000,72.350,72.550,0.200,1,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,1400.000,59.150,59.750,0.600,2,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,1400.000,59.150,59.750,0.600,1,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,1300.000,44.200,44.250,0.050,2,2012,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,1300.000,44.200,44.250,0.050,1,2012,콘크리트,횡방향,3*3*18,,4646.7070
충북본부,보은지사,청주상주선,상주,IC,회인,TG광장부,,0.000,18.800,18.800,0.000,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
충북본부,보은지사,청주상주선,상주,IC,문의청남대,TG광장부,,0.000,8.100,8.100,0.000,1,2007,콘크리트,횡방향,100*8*1000,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,1500.000,48.450,49.020,0.570,2,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,1500.000,48.450,49.020,0.570,1,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,1000.000,1.040,1.499,0.459,2,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,청주,본선,,곡선부,,1000.000,1.040,1.499,0.459,1,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,2000.000,69.810,70.400,0.590,2,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,보은지사,청주상주선,상주,본선,,곡선부,,2000.000,69.810,70.400,0.590,1,2007,콘크리트,종방향,9*4*50,,4646.7070
충북본부,진천지사,통영대전선,중부선,하남,,,직선부,,,249.170,249.180,0.009,,,아스팔트,횡방향,,폭3.6M,4646.7070
충북본부,진천지사,통영대전선,중부선,통영,,,직선부,,,249.650,249.660,0.008,,,아스팔트,횡방향,,폭3.6M,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,IC,연화산,TG광장부,,0.000,36.960,36.980,0.020,1,2005,콘크리트,횡방향,95x8x1000,하이패스차로만 설치,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,IC,연화산,TG광장부,,0.000,36.940,36.960,0.020,2,2005,콘크리트,횡방향,95x8x1000,하이패스차로만 설치,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,IC,고성,TG광장부,,0.000,19.720,19.730,0.010,1,2005,콘크리트,횡방향,95x8x1000,하이패스차로만 설치,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,IC,동고성,TG광장부,,0.000,14.560,14.570,0.010,1,2005,콘크리트,횡방향,95x8x1000,하이패스차로만 설치,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,본선,,곡선부,,1630.000,10.760,11.120,0.360,2,2010,아스팔트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,본선,,곡선부,,1630.000,10.760,11.120,0.360,1,2010,아스팔트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,본선,,곡선부,,1000.000,8.700,9.000,0.300,2,2008,콘크리트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,본선,,곡선부,,1000.000,8.700,9.000,0.300,1,2008,콘크리트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,본선,,곡선부,,1500.000,6.200,6.750,0.550,1,2007,콘크리트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,본선,,곡선부,,1500.000,6.200,6.750,0.550,2,2007,콘크리트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,IC,고성,램프(A~J),,70.000,0.000,0.240,0.240,1,2005,콘크리트,종방향,9x4x50,고속도로 진출방향,4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,IC,연화산,램프(A~J),,70.000,1.160,1.260,0.100,1,2005,콘크리트,종방향,9x4x50,고속도로 진출방향,4646.7070
대전충남본부,영동지사,통영대전선,중부선,하남,IC,판암,TG광장부,,0.000,211.900,211.900,0.000,1,2005,콘크리트,횡방향,100×8×1000,,4646.7070
대전충남본부,영동지사,통영대전선,중부선,통영,본선,,곡선부,,280.000,208.700,208.800,0.100,2,2006,아스팔트,종방향,9×4×50,,4646.7070
대전충남본부,영동지사,통영대전선,중부선,통영,본선,,곡선부,,280.000,208.700,208.800,0.100,1,2006,아스팔트,종방향,9×4×50,,4646.7070
대전충남본부,영동지사,통영대전선,중부선,하남,본선,,곡선부,,300.000,214.900,215.200,0.300,2,2003,콘크리트,종방향,9×4×50,,4646.7070
대전충남본부,영동지사,통영대전선,중부선,하남,본선,,곡선부,,300.000,214.900,215.200,0.300,1,2003,콘크리트,종방향,9×4×50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,본선,,곡선부,,3000.000,4.100,4.350,0.250,2,2007,콘크리트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,본선,,곡선부,,3000.000,4.100,4.350,0.250,1,2007,콘크리트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,IC,고성,램프(A~J),,70.000,0.000,0.240,0.240,1,2005,콘크리트,종방향,9x4x50,고속도로 진입방향,4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,IC,동고성,램프(A~J),,50.000,1.100,1.260,0.160,1,2005,콘크리트,종방향,9x4x50,고속도로 진입_국도접속램프(안정공단방향),4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,IC,연화산,램프(A~J),,60.000,0.000,0.100,0.100,1,2005,콘크리트,종방향,9x4x50,고속도로 진출방향,4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,IC,동고성,램프(A~J),,40.000,0.160,0.250,0.090,1,2005,콘크리트,종방향,9x4x50,고속도로 진입_국도접속램프(안정공단방향),4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,본선,,직선부,,0.000,4.900,4.960,0.060,2,2009,아스팔트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,본선,,곡선부,,2000.000,45.770,45.870,0.100,1,2009,콘크리트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,본선,,곡선부,,3000.000,26.500,26.700,0.200,2,2011,콘크리트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,본선,,곡선부,,2000.000,45.770,45.870,0.100,2,2009,콘크리트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,IC,통영,램프(A~J),,89.000,1.000,1.140,0.140,1,2005,아스팔트,종방향,9x4x50,고속도로진출_국도접속램프(거제방향),4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,IC,동고성,램프(A~J),,50.000,1.100,1.260,0.160,1,2005,콘크리트,종방향,9X4X50,고속도로진출_국도접속램프(안정공단방향),4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,본선TG,,TG광장부,,0.000,0.900,0.920,0.020,1,2005,콘크리트,횡방향,95x8x1000,하이패스 차로만 설치(본선영업소 진입 입구부),4646.7070
대전충남본부,영동지사,통영대전선,중부선,하남,IC,판암,TG광장부,,0.000,211.900,211.900,0.000,2,2005,콘크리트,횡방향,100×8×1000,,4646.7070
대전충남본부,영동지사,통영대전선,중부선,하남,IC,판암,TG광장부,,0.000,211.900,211.900,0.000,1,2005,콘크리트,횡방향,100×8×1000,,4646.7070
대전충남본부,영동지사,통영대전선,중부선,하남,IC,판암,램프(A~J),,300.000,0.000,300.000,300.000,1,2010,콘크리트,횡방향,30×4×130,,4646.7070
대전충남본부,영동지사,통영대전선,중부선,통영,IC,판암,램프(A~J),,300.000,0.000,300.000,300.000,1,2010,콘크리트,횡방향,30×4×130,,4646.7070
대전충남본부,영동지사,통영대전선,중부선,통영,본선,,곡선부,,800.000,210.400,210.420,0.020,2,2006,아스팔트,종방향,9×4×50,,4646.7070
대전충남본부,영동지사,통영대전선,중부선,통영,본선,,곡선부,,800.000,210.400,210.420,0.020,1,2006,아스팔트,종방향,9×4×50,,4646.7070
대전충남본부,영동지사,통영대전선,중부선,통영,본선,,곡선부,,300.000,215.000,215.200,0.200,2,2006,아스팔트,종방향,9×4×50,,4646.7070
대전충남본부,영동지사,통영대전선,중부선,통영,본선,,곡선부,,300.000,215.000,215.200,0.200,1,2006,아스팔트,종방향,9×4×50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,본선,,곡선부,,1300.000,23.300,23.600,0.300,2,2007,콘크리트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,본선,,곡선부,,1300.000,23.300,23.600,0.300,1,2007,콘크리트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,본선,,곡선부,,1500.000,6.550,6.800,0.250,2,2007,콘크리트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,본선TG,,TG광장부,,0.000,0.800,0.840,0.040,3,2005,콘크리트,횡방향,100x10x300,본선영업소 진입입구부,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,본선TG,,TG광장부,,0.000,0.800,0.840,0.040,2,2005,콘크리트,횡방향,100x10x300,본선영업소 진입입구부,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,본선TG,,TG광장부,,0.000,0.800,0.840,0.040,1,2005,콘크리트,횡방향,100x10x300,본선영업소 진입입구부,4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,본선TG,,TG광장부,,0.000,1.040,1.060,0.020,1,2005,콘크리트,횡방향,95x8x1000,하이패스 차로만 설치(본선영업소 진출입구부),4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,본선,,곡선부,,1500.000,6.550,6.800,0.250,1,2007,콘크리트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,IC,고성,TG광장부,,0.000,19.730,19.750,0.020,1,2005,콘크리트,횡방향,95x8x1000,하이패스차로만 설치,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,IC,동고성,TG광장부,,0.000,14.550,14.560,0.010,2,2005,콘크리트,횡방향,95x8x1000,하이패스차로만 설치,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,IC,북통영,TG광장부,,0.000,4.390,4.400,0.010,2,2005,콘크리트,횡방향,95x8x1000,하이패스차로만 설치,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,본선,,곡선부,,3000.000,34.300,34.500,0.200,2,2011,콘크리트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,본선,,곡선부,,3000.000,34.300,34.500,0.200,1,2011,콘크리트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,본선,,곡선부,,2000.000,39.000,39.300,0.300,2,2011,콘크리트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,본선,,곡선부,,2200.000,10.610,10.760,0.150,2,2009,콘크리트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,하남,본선,,곡선부,,2200.000,10.610,10.760,0.150,1,2009,콘크리트,종방향,9x4x50,,4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,IC,연화산,램프(A~J),,70.000,1.000,1.260,0.260,1,2005,콘크리트,종방향,9x4x50,고속도로 진입방향,4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,IC,통영,램프(A~J),,81.000,0.130,0.300,0.170,1,2005,아스팔트,종방향,9x4x50,고속도로 진입_국도접속램프(거제방향),4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,본선TG,,TG광장부,,0.000,1.070,1.100,0.030,6,2005,콘크리트,횡방향,100x10x300,본선영업소 진출입구부,4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,본선TG,,TG광장부,,0.000,1.070,1.100,0.030,5,2005,콘크리트,횡방향,100x10x300,본선영업소 진출입구부,4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,본선TG,,TG광장부,,0.000,1.070,1.100,0.030,4,2005,콘크리트,횡방향,100x10x300,본선영업소 진출입구부,4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,본선TG,,TG광장부,,0.000,1.070,1.100,0.030,3,2005,콘크리트,횡방향,100x10x300,본선영업소 진출입구부,4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,본선TG,,TG광장부,,0.000,1.070,1.100,0.030,2,2005,콘크리트,횡방향,100x10x300,본선영업소 진출입구부,4646.7070
부산경남본부,고성지사,통영대전선,중부선,통영,본선TG,,TG광장부,,0.000,1.070,1.100,0.030,1,2005,콘크리트,횡방향,100x10x300,본선영업소 진출입구부,4646.7070
서울경기본부,경기광주지사,통영대전선,중부선,통영,본선TG,,TG광장부,,0.000,361.030,361.040,0.010,3,2007,콘크리트,횡방향,100*8*1000,전차로 설치,4646.7070
서울경기본부,경기광주지사,통영대전선,중부선,통영,본선TG,,TG광장부,,0.000,361.030,361.040,0.010,2,2007,콘크리트,횡방향,100*8*1000,전차로 설치,4646.7070
서울경기본부,경기광주지사,통영대전선,중부선,통영,본선TG,,TG광장부,,0.000,361.030,361.040,0.010,1,2007,콘크리트,횡방향,100*8*1000,전차로 설치,4646.7070
서울경기본부,경기광주지사,통영대전선,중부선,하남,본선TG,,TG광장부,,0.000,360.950,360.960,0.010,6,2007,콘크리트,횡방향,100*8*1000,전차로 설치,4646.7070
서울경기본부,경기광주지사,통영대전선,중부선,하남,본선TG,,TG광장부,,0.000,360.950,360.960,0.010,5,2007,콘크리트,횡방향,100*8*1000,전차로 설치,4646.7070
서울경기본부,경기광주지사,통영대전선,중부선,하남,본선TG,,TG광장부,,0.000,360.950,360.960,0.010,4,2007,콘크리트,횡방향,100*8*1000,전차로 설치,4646.7070
서울경기본부,경기광주지사,통영대전선,중부선,하남,본선TG,,TG광장부,,0.000,360.950,360.960,0.010,3,2007,콘크리트,횡방향,100*8*1000,전차로 설치,4646.7070
서울경기본부,경기광주지사,통영대전선,중부선,하남,본선TG,,TG광장부,,0.000,360.950,360.960,0.010,1,2007,콘크리트,횡방향,100*8*1000,전차로 설치,4646.7070
서울경기본부,경기광주지사,통영대전선,중부선,하남,IC,하남,TG광장부,,0.000,362.520,362.530,0.010,1,2007,콘크리트,횡방향,100*8*1000,하이패스 차로만 설치,4646.7070
서울경기본부,경기광주지사,통영대전선,중부선,통영,본선,,곡선부,,2000.000,335.950,336.100,0.150,2,2007,콘크리트,종방향,9*4*50,,4646.7070
서울경기본부,경기광주지사,통영대전선,중부선,통영,본선,,곡선부,,2000.000,335.950,336.100,0.150,1,2007,콘크리트,종방향,9*4*50,,4646.7070
