"SUM_YRMTH","VDS_CD","COCT_CD","TRFFCVLM","OCCPNCY","SPD_AVG","NMLT_CSCNT","REVISN_CSCNT","LAST_CHANGE_DAYHMINSEC"
"202503","1201VDE00040","1","877515","6.85","71.58","89216","0","20250401083008"
"202503","1201VDE00050","1","877700","2.97","67.68","89222","0","20250401083008"
"202503","1201VDE00060","1","877664","7.40","66.77","89222","0","20250401083008"
"202503","1201VDE00070","1","877034","7.21","63.76","89222","0","20250401083008"
"202503","1201VDE00080","1","446538","3.24","61.44","89222","0","20250401083008"
"202503","1201VDE00090","1","431090","1.35","73.46","89222","0","20250401083008"
"202503","1201VDS00010","1","952768","3.29","60.10","89222","0","20250401083008"
"202503","1201VDS00020","1","952800","3.65","65.97","89221","0","20250401083008"
"202503","1201VDS00030","1","952501","8.10","67.89","89219","0","20250401083008"
"202503","1201VDS00040","1","952644","3.57","67.37","89218","0","20250401083008"
"202503","1201VDS00050","1","952424","3.39","70.08","89220","0","20250401083008"
"202503","1201VDS00060","1","951858","7.89","74.22","89222","0","20250401083008"
"202503","1201VDS00070","1","384426","1.96","68.29","89222","0","20250401083008"
"202503","1201VDS00080","1","566650","3.86","57.21","89222","0","20250401083008"
"202503","1201VDS00090","1","384311","3.06","64.71","89222","0","20250401083008"
"202503","1300VDE00010","1","1140417","3.22","98.18","74525","0","20250401083008"
"202503","1300VDE00020","1","707012","2.20","101.87","60253","0","20250401083008"
"202503","1300VDE00060","1","797294","2.91","104.33","73721","0","20250401083008"
"202503","1300VDE00080","1","1425968","3.82","101.34","76040","0","20250401083008"
"202503","1300VDE00090","1","1467126","4.08","100.38","74610","0","20250401083008"
"202503","1300VDE00100","1","1892216","4.87","99.93","80336","0","20250401083008"
"202503","1300VDE00120","1","1874991","5.35","85.94","80175","0","20250401083008"
"202503","1300VDE00130","1","1167965","3.42","95.36","65120","0","20250401083008"
"202503","1300VDE00140","1","1167899","3.36","95.07","69668","0","20250401083008"
"202503","1300VDE00160","1","1163708","3.06","99.99","71147","0","20250401083008"
"202503","1300VDE00190","1","1117454","2.88","94.14","68004","0","20250401083008"
"202503","1300VDE00210","1","1795643","4.79","92.82","79866","0","20250401083008"
"202503","1300VDE00230","1","1810832","5.07","100.60","80185","0","20250401083008"
"202503","1300VDE00250","1","1607342","3.75","95.90","75337","0","20250401083008"
"202503","1300VDE00270","1","1791662","4.56","101.92","80140","0","20250401083008"
"202503","1300VDE00300","1","1252142","4.78","92.09","78282","0","20250401083008"
"202503","1300VDE00320","1","1241969","4.19","100.11","78483","0","20250401083008"
"202503","1300VDE00340","1","1040044","3.90","91.77","75871","0","20250401083008"
"202503","1300VDE00350","1","1032805","3.84","94.44","75109","0","20250401083008"
"202503","1300VDS00010","1","1148121","3.17","100.11","73553","0","20250401083008"
"202503","1300VDS00020","1","719054","2.17","103.68","60402","0","20250401083008"
"202503","1300VDS00050","1","873429","2.37","104.61","67452","0","20250401083008"
"202503","1300VDS00070","1","1480072","4.00","98.74","75980","0","20250401083008"
"202503","1300VDS00080","1","1469898","3.88","97.83","76618","0","20250401083008"
"202503","1300VDS00100","1","1914456","4.96","98.89","80527","0","20250401083008"
"202503","1300VDS00120","1","1888118","5.04","92.96","80801","0","20250401083008"
"202503","1300VDS00130","1","1094375","4.09","92.48","77687","0","20250401083008"
"202503","1300VDS00140","1","1169686","3.41","90.14","69742","0","20250401083008"
"202503","1300VDS00170","1","1161840","3.07","99.22","71078","0","20250401083008"
"202503","1300VDS00190","1","1128638","2.91","92.12","66725","0","20250401083008"
"202503","1300VDS00210","1","1661811","4.94","94.67","79050","0","20250401083008"
"202503","1300VDS00230","1","1667953","4.69","97.03","80104","0","20250401083008"
"202503","1300VDS00250","1","1666258","3.92","97.41","79630","0","20250401083008"
"202503","1300VDS00260","1","1659380","4.46","91.94","79079","0","20250401083008"
"202503","1300VDS00290","1","1051862","4.00","98.99","77600","0","20250401083008"
"202503","1300VDS00310","1","1048865","3.88","97.96","78054","0","20250401083008"
"202503","1300VDS00330","1","875085","3.12","99.80","73656","0","20250401083008"
"202503","1300VDS00340","1","859993","3.21","93.06","73042","0","20250401083008"
"202503","1510VDE00100","1","72248","2.50","66.19","87887","1119","20250401083008"
"202503","1510VDE00300","1","447134","2.59","101.14","88398","882","20250401083008"
"202503","1510VDE00400","1","213","2.99","104.99","89279","1","20250401083008"
"202503","1510VDE00600","1","438498","2.46","106.15","89273","7","20250401083008"
"202503","1510VDE00700","1","446377","2.14","101.91","89275","5","20250401083008"
"202503","1510VDE00900","1","514316","2.10","100.97","89272","8","20250401083008"
"202503","1510VDE01100","1","450563","2.08","99.28","89273","7","20250401083008"
"202503","1510VDE01300","1","446436","2.48","100.16","89277","3","20250401083008"
"202503","1510VDE01400","1","440481","2.56","99.28","89280","0","20250401083008"
"202503","1510VDE01600","1","441654","2.20","106.69","89276","4","20250401083008"
"202503","1510VDE01700","1","431314","2.28","108.93","89278","2","20250401083008"
"202503","1510VDE01900","1","435872","2.31","101.49","89123","157","20250401083008"
"202503","1510VDE02000","1","440649","2.46","101.34","88015","1265","20250401083008"
"202503","1510VDE02200","1","441598","2.48","104.23","88117","1163","20250401083008"
"202503","1510VDE02300","1","476456","2.59","101.60","89262","18","20250401083008"
"202503","1510VDE02600","1","472848","2.67","102.08","89252","28","20250401083008"
"202503","1510VDE02700","1","473170","2.78","103.62","88121","1159","20250401083008"
"202503","1510VDE02900","1","242751","1.68","97.21","88325","955","20250401083008"
"202503","1510VDE03000","1","241657","1.62","107.32","86586","2429","20250401083008"
"202503","1510VDE03200","1","269064","1.68","100.19","87966","1314","20250401083008"
"202503","1510VDE03400","1","271660","1.78","98.26","89275","5","20250401083008"
"202503","1510VDE03700","1","272343","1.70","98.84","89280","0","20250401083008"
"202503","1510VDE03800","1","271280","1.72","98.60","89280","0","20250401083008"
"202503","1510VDE04000","1","269048","1.71","97.71","89280","0","20250401083008"
"202503","1510VDE04100","1","271450","1.80","97.47","89253","27","20250401083008"
"202503","1510VDE04300","1","270145","1.65","102.98","88071","1160","20250401083008"
"202503","1510VDE04400","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","1510VDE04600","1","277222","1.64","103.85","87779","1501","20250401083008"
"202503","1510VDE04700","1","279765","1.80","103.24","89248","32","20250401083008"
"202503","1510VDE05000","1","281542","1.67","105.22","89278","2","20250401083008"
"202503","1510VDE05100","1","283461","1.78","107.81","89279","1","20250401083008"
"202503","1510VDE05300","1","282729","1.76","101.94","89279","1","20250401083008"
"202503","1510VDE05400","1","282311","1.77","100.83","89261","19","20250401083008"
"202503","1510VDE05600","1","280997","1.84","103.34","87953","1327","20250401083008"
"202503","1510VDE05700","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","1510VDE05900","1","323651","4.33","93.52","89279","1","20250401083008"
"202503","1510VDS00100","1","63605","1.77","81.79","86160","2846","20250401083008"
"202503","1510VDS00300","1","0","0.00","0.00","89280","0","20250401083008"
"202503","1510VDS00400","1","417709","2.82","97.06","89176","104","20250401083008"
"202503","1510VDS00600","1","430405","2.74","98.78","89173","107","20250401083008"
"202503","1510VDS00700","1","441768","2.20","98.26","89268","12","20250401083008"
"202503","1510VDS00900","1","506483","1.93","98.34","89275","5","20250401083008"
"202503","1510VDS01100","1","441367","1.70","97.91","89275","5","20250401083008"
"202503","1510VDS01300","1","205911","1.84","109.39","89275","5","20250401083008"
"202503","1510VDS01400","1","427137","2.48","100.71","89280","0","20250401083008"
"202503","1510VDS01600","1","0","0.00","0.00","89280","0","20250401083008"
"202503","1510VDS01700","1","411747","2.45","98.23","89280","0","20250401083008"
"202503","1510VDS01900","1","0","0.00","0.00","89280","0","20250401083008"
"202503","1510VDS02000","1","429026","2.22","102.09","88559","721","20250401083008"
"202503","1510VDS02200","1","413141","2.43","96.10","88521","759","20250401083008"
"202503","1510VDS02300","1","64","3.41","96.65","89280","0","20250401083008"
"202503","1510VDS02600","1","0","0.00","0.00","89280","0","20250401083008"
"202503","1510VDS02700","1","0","0.00","0.00","89280","0","20250401083008"
"202503","1510VDS02900","1","0","0.00","0.00","89279","1","20250401083008"
"202503","1510VDS03000","1","0","0.00","0.00","89280","0","20250401083008"
"202503","1510VDS03200","1","259024","1.52","106.40","87598","1682","20250401083008"
"202503","1510VDS03400","1","259852","1.51","107.10","89254","26","20250401083008"
"202503","1510VDS03700","1","263042","1.50","106.78","89280","0","20250401083008"
"202503","1510VDS03800","1","0","0.00","0.00","89280","0","20250401083008"
"202503","1510VDS04000","1","256859","1.44","107.72","89280","0","20250401083008"
"202503","1510VDS04100","1","0","0.00","0.00","89280","0","20250401083008"
"202503","1510VDS04300","1","-1","-1.00","-1.00","89221","10","20250401083008"
"202503","1510VDS04400","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","1510VDS04600","1","270089","1.54","104.56","84391","3405","20250401083008"
"202503","1510VDS04700","1","155562","1.90","96.70","89270","10","20250401083008"
"202503","1510VDS05000","1","273936","1.53","106.35","89279","1","20250401083008"
"202503","1510VDS05100","1","275112","1.68","105.09","89280","0","20250401083008"
"202503","1510VDS05300","1","275878","1.52","111.15","89280","0","20250401083008"
"202503","1510VDS05400","1","273365","1.54","105.55","89262","18","20250401083008"
"202503","1510VDS05600","1","271600","1.59","106.33","87573","1707","20250401083008"
"202503","1510VDS05700","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","1510VDS05900","1","168149","3.76","77.22","63699","25540","20250401083008"
"202503","1710VDE00010","1","1046029","3.34","90.38","89227","0","20250401083008"
"202503","1710VDE00020","1","1040514","3.75","82.71","89255","0","20250401083008"
"202503","1710VDE00030","1","1032452","4.13","80.83","89171","0","20250401083008"
"202503","1710VDE00040","1","1508744","6.13","79.96","89237","0","20250401083008"
"202503","1710VDE00050","1","1690493","6.75","77.92","89241","0","20250401083008"
"202503","1710VDE00060","1","1376750","4.59","83.60","89231","0","20250401083008"
"202503","1710VDE00070","1","1657143","6.65","85.59","89246","0","20250401083008"
"202503","1710VDE00080","1","1670333","6.47","84.47","89215","0","20250401083008"
"202503","1710VDE00090","1","1650630","6.54","87.66","89151","0","20250401083008"
"202503","1710VDE00100","1","1433234","6.81","82.09","89229","0","20250401083008"
"202503","1710VDE00110","1","1725645","7.76","79.27","89098","0","20250401083008"
"202503","1710VDE00120","1","1709429","7.48","82.57","89113","0","20250401083008"
"202503","1710VDE00130","1","1708865","7.51","81.78","89126","0","20250401083008"
"202503","1710VDE00140","1","1710591","8.66","76.98","89239","0","20250401083008"
"202503","1710VDE00150","1","1272763","3.82","89.57","89232","0","20250401083008"
"202503","1710VDE00160","1","1275416","4.22","86.76","89225","0","20250401083008"
"202503","1710VDE00170","1","763674","2.39","93.62","89250","0","20250401083008"
"202503","1710VDE00180","1","588040","2.51","96.81","89243","0","20250401083008"
"202503","1710VDE00190","1","634452","2.91","98.08","89233","0","20250401083008"
"202503","1710VDE00200","1","619936","2.87","92.31","89241","0","20250401083008"
"202503","1710VDE00210","1","619135","2.95","91.70","88876","0","20250401083008"
"202503","1710VDE00220","1","609871","2.90","95.03","89113","0","20250401083008"
"202503","1710VDE00230","1","609009","2.83","95.18","89063","0","20250401083008"
"202503","1710VDE00240","1","618660","2.83","93.71","89174","0","20250401083008"
"202503","1710VDE00250","1","601748","2.77","97.43","89153","0","20250401083008"
"202503","1710VDE00260","1","622327","3.11","90.95","89219","0","20250401083008"
"202503","1710VDS00010","1","1019961","3.65","86.39","89227","0","20250401083008"
"202503","1710VDS00020","1","997220","3.13","94.77","89255","0","20250401083008"
"202503","1710VDS00030","1","1196250","4.25","86.56","89171","0","20250401083008"
"202503","1710VDS00040","1","991319","2.81","96.10","89242","0","20250401083008"
"202503","1710VDS00050","1","1714320","5.18","91.04","89244","0","20250401083008"
"202503","1710VDS00060","1","1489022","4.78","88.47","89231","0","20250401083008"
"202503","1710VDS00070","1","1801659","5.74","85.41","89263","0","20250401083008"
"202503","1710VDS00080","1","1810732","6.42","79.26","89215","0","20250401083008"
"202503","1710VDS00090","1","1815777","7.52","77.78","88933","0","20250401083008"
"202503","1710VDS00100","1","1512882","8.58","76.17","89229","0","20250401083008"
"202503","1710VDS00110","1","1699592","8.05","75.17","88992","0","20250401083008"
"202503","1710VDS00120","1","1695446","7.72","77.22","89025","0","20250401083008"
"202503","1710VDS00130","1","1697165","7.63","77.10","89093","0","20250401083008"
"202503","1710VDS00140","1","1694893","7.64","77.28","88962","0","20250401083008"
"202503","1710VDS00150","1","1384106","5.63","82.82","89232","0","20250401083008"
"202503","1710VDS00160","1","1358531","5.20","83.06","89237","0","20250401083008"
"202503","1710VDS00170","1","682014","2.30","90.36","89246","0","20250401083008"
"202503","1710VDS00180","1","559053","2.50","96.35","89243","0","20250401083008"
"202503","1710VDS00190","1","573360","2.70","95.35","89110","0","20250401083008"
"202503","1710VDS00200","1","578647","2.81","93.32","89125","0","20250401083008"
"202503","1710VDS00210","1","589993","3.05","86.71","89051","0","20250401083008"
"202503","1710VDS00220","1","588026","3.10","87.26","89050","0","20250401083008"
"202503","1710VDS00230","1","588386","3.24","84.94","89081","0","20250401083008"
"202503","1710VDS00240","1","592125","3.59","77.15","89123","0","20250401083008"
"202503","1730VDE00100","1","415577","2.37","98.97","88755","0","20250401083008"
"202503","1730VDE00200","1","439738","2.28","104.86","89031","0","20250401083008"
"202503","1730VDE00300","1","438700","2.43","104.16","89025","0","20250401083008"
"202503","1730VDE00400","1","455700","2.93","98.11","89032","0","20250401083008"
"202503","1730VDS00100","1","376887","2.25","99.90","88755","0","20250401083008"
"202503","1730VDS00200","1","409456","2.36","102.25","89031","0","20250401083008"
"202503","1730VDS00300","1","410256","2.36","102.26","89025","0","20250401083008"
"202503","1730VDS00400","1","435682","2.66","95.67","89032","0","20250401083008"
"202503","2510VDE00100","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","2510VDE00300","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","2510VDE00500","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","2510VDE00600","1","409201","3.40","113.19","89148","132","20250401083008"
"202503","2510VDE00800","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","2510VDE00900","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","2510VDE01100","1","738511","3.94","89.51","88457","823","20250401083008"
"202503","2510VDE01200","1","616598","4.56","97.54","89259","21","20250401083008"
"202503","2510VDE01400","1","742854","3.82","98.01","89105","175","20250401083008"
"202503","0600VDE01300","1","392178","2.34","100.69","88153","1109","20250401083008"
"202503","0600VDE01400","1","382612","2.07","103.81","88353","927","20250401083008"
"202503","0600VDE01501","1","383391","2.35","100.13","89266","14","20250401083008"
"202503","0600VDE01601","1","383472","2.27","103.35","89278","2","20250401083008"
"202503","0600VDE01701","1","384161","2.40","102.51","89261","19","20250401083008"
"202503","0600VDE01800","1","383830","2.04","104.11","89267","13","20250401083008"
"202503","0600VDE01900","1","450986","2.14","101.54","89241","39","20250401083008"
"202503","0600VDE02001","1","386068","2.21","98.55","89263","17","20250401083008"
"202503","0600VDE02101","1","383847","2.12","104.84","89265","15","20250401083008"
"202503","0600VDE02201","1","383877","2.09","108.33","89229","51","20250401083008"
"202503","0600VDE02301","1","384862","2.09","108.16","86859","2421","20250401083008"
"202503","0600VDE02401","1","369613","2.19","101.03","88090","1176","20250401083008"
"202503","0600VDE02501","1","368614","2.10","104.39","89269","11","20250401083008"
"202503","0600VDE02601","1","368863","2.39","96.00","89278","2","20250401083008"
"202503","0600VDE02701","1","369354","2.22","98.74","89277","3","20250401083008"
"202503","0600VDE02801","1","368961","2.29","96.20","89265","15","20250401083008"
"202503","0600VDE02901","1","368761","2.26","94.05","88404","876","20250401083008"
"202503","0600VDE03001","1","369357","2.21","101.32","88480","800","20250401083008"
"202503","0600VDE03101","1","369189","2.29","98.08","89268","12","20250401083008"
"202503","0600VDE03201","1","369146","2.24","98.94","89278","2","20250401083008"
"202503","0600VDE03301","1","369085","2.25","98.95","89278","2","20250401083008"
"202503","0600VDE03401","1","369431","2.31","95.82","89268","12","20250401083008"
"202503","0600VDE03501","1","369788","2.33","94.02","88377","903","20250401083008"
"202503","0600VDE03550","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0600VDE03601","1","365550","2.16","92.17","88437","843","20250401083008"
"202503","0600VDE03701","1","365698","2.15","107.42","89265","15","20250401083008"
"202503","0600VDE03801","1","365524","2.04","102.81","89263","17","20250401083008"
"202503","0600VDE03900","1","358614","2.03","95.09","88249","1031","20250401083008"
"202503","0600VDS00001","1","1693435","8.06","87.52","89279","0","20250401083008"
"202503","0600VDS00002","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0600VDS00003","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0600VDS00004","1","1153269","5.60","97.21","89278","0","20250401083008"
"202503","0600VDS00005","1","507629","3.98","95.73","89280","0","20250401083008"
"202503","0600VDS00006","1","1131754","5.91","93.96","89280","0","20250401083008"
"202503","0600VDS00007","1","1272342","5.18","96.15","89192","0","20250401083008"
"202503","0600VDS00008","1","733021","4.87","91.68","89280","0","20250401083008"
"202503","0600VDS00009","1","1279327","5.62","83.35","89280","0","20250401083008"
"202503","0600VDS00010","1","769922","5.17","78.25","89279","0","20250401083008"
"202503","0600VDS00011","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0600VDS00012","1","941213","5.78","93.80","89279","0","20250401083008"
"202503","0600VDS00013","1","33431","7.83","89.82","2566","0","20250401083008"
"202503","0600VDS00014","1","900572","5.83","88.90","89280","0","20250401083008"
"202503","0600VDS00015","1","828133","5.23","99.57","89270","0","20250401083008"
"202503","0600VDS00016","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0600VDS00017","1","850859","5.27","96.71","88998","0","20250401083008"
"202503","0600VDS00018","1","886098","5.43","99.92","89280","0","20250401083008"
"202503","0600VDS00019","1","841234","5.62","79.17","89280","0","20250401083008"
"202503","0600VDS00020","1","831472","4.87","99.32","89279","0","20250401083008"
"202503","0600VDS00021","1","882631","5.54","92.80","89280","0","20250401083008"
"202503","0600VDS00022","1","448986","4.99","83.77","89280","0","20250401083008"
"202503","0600VDS00023","1","788175","5.56","90.17","89280","0","20250401083008"
"202503","0600VDS00024","1","895082","5.83","92.18","89272","0","20250401083008"
"202503","0600VDS00025","1","717811","4.42","98.59","89275","0","20250401083008"
"202503","0600VDS00026","1","0","0.00","0.00","89280","0","20250401083008"
"202503","0600VDS00027","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0600VDS00028","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0600VDS00029","1","753348","4.05","94.01","89269","0","20250401083008"
"202503","0600VDS00030","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0600VDS00031","1","78040","6.57","84.60","6492","0","20250401083008"
"202503","0600VDS00032","1","749399","3.86","101.89","89279","0","20250401083008"
"202503","0600VDS00033","1","605841","3.59","105.54","89280","0","20250401083008"
"202503","0600VDS00034","1","608195","4.08","103.84","89273","0","20250401083008"
"202503","0600VDS00035","1","594714","4.09","102.28","89280","0","20250401083008"
"202503","0600VDS00036","1","596510","4.05","109.09","89280","0","20250401083008"
"202503","0600VDS00037","1","608797","4.41","102.07","89280","0","20250401083008"
"202503","0600VDS00038","1","592872","4.08","105.98","89280","0","20250401083008"
"202503","0600VDS00039","1","623067","4.42","107.12","89280","0","20250401083008"
"202503","0600VDS00040","1","619339","4.57","103.83","89280","0","20250401083008"
"202503","0600VDS00041","1","0","0.00","0.00","89280","0","20250401083008"
"202503","0600VDS00042","1","252432","2.24","109.28","89227","0","20250401083008"
"202503","0600VDS00043","1","554812","3.68","108.18","89278","0","20250401083008"
"202503","0600VDS00044","1","543466","5.17","83.43","89280","0","20250401083008"
"202503","0600VDS00100","1","366365","1.64","111.08","88487","777","20250401083008"
"202503","0600VDS00200","1","479451","2.09","108.47","87020","2236","20250401083008"
"202503","0600VDS00201","1","469023","2.47","105.69","87674","1589","20250401083008"
"202503","0600VDS00207","1","467828","2.83","103.70","87682","1559","20250401083008"
"202503","0600VDS00211","1","519794","2.73","99.40","88651","605","20250401083008"
"202503","0600VDS00214","1","459949","2.63","94.60","88420","843","20250401083008"
"202503","0600VDS00218","1","467652","2.71","104.66","88413","851","20250401083008"
"202503","0600VDS00221","1","521713","2.28","106.88","87024","2214","20250401083008"
"202503","0600VDS00300","1","467749","1.85","108.47","87824","1429","20250401083008"
"202503","0600VDS00600","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0600VDS00700","1","413279","2.37","104.82","88479","784","20250401083008"
"202503","0600VDS00800","1","412345","2.57","93.23","88477","785","20250401083008"
"202503","0600VDS00850","1","470898","2.48","96.50","89212","44","20250401083008"
"202503","0600VDS00902","1","411855","2.40","99.18","89227","36","20250401083008"
"202503","0600VDS01002","1","411601","2.53","96.70","89218","45","20250401083008"
"202503","0600VDS01102","1","411713","2.45","98.91","89232","31","20250401083008"
"202503","0600VDS01202","1","411939","2.73","93.23","89223","40","20250401083008"
"202503","0600VDS01300","1","412470","2.18","110.11","88367","895","20250401083008"
"202503","0600VDS01400","1","400934","2.09","109.07","88540","740","20250401083008"
"202503","0600VDS01502","1","403449","2.26","100.00","89090","190","20250401083008"
"202503","0600VDS01602","1","400014","2.17","111.18","89277","3","20250401083008"
"202503","0600VDS01702","1","399893","2.37","110.00","89269","11","20250401083008"
"202503","0600VDS01800","1","399786","2.26","98.58","89268","12","20250401083008"
"202503","0600VDS01900","1","461695","2.36","100.97","89267","13","20250401083008"
"202503","0600VDS02002","1","400284","2.44","103.15","89269","11","20250401083008"
"202503","0600VDS02102","1","400275","2.40","105.25","89265","15","20250401083008"
"202503","0600VDS02202","1","400039","2.39","101.06","89233","47","20250401083008"
"202503","0600VDS02302","1","400549","2.39","105.07","87417","1863","20250401083008"
"202503","0600VDS02402","1","384814","2.37","101.54","88263","1017","20250401083008"
"202503","0600VDS02502","1","384447","2.49","97.23","89268","12","20250401083008"
"202503","0600VDS02602","1","384890","2.19","108.25","89278","2","20250401083008"
"202503","0600VDS02702","1","385075","2.28","98.16","89278","2","20250401083008"
"202503","0600VDS02802","1","384260","2.38","97.46","89257","23","20250401083008"
"202503","0600VDS02902","1","384447","2.38","98.10","88531","749","20250401083008"
"202503","0600VDS03002","1","384989","2.50","93.69","88544","736","20250401083008"
"202503","0600VDS03102","1","384768","2.54","93.63","89272","8","20250401083008"
"202503","0600VDS03202","1","384371","2.60","93.11","89277","3","20250401083008"
"202503","0600VDS03302","1","384764","2.57","95.39","89278","2","20250401083008"
"202503","0600VDS03402","1","384756","2.54","92.10","89255","25","20250401083008"
"202503","0600VDS03502","1","385435","2.76","88.79","88434","846","20250401083008"
"202503","0600VDS03550","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0600VDS03602","1","379122","2.31","95.24","88165","1115","20250401083008"
"202503","0600VDS03702","1","379102","2.45","102.39","89222","58","20250401083008"
"202503","0600VDS03802","1","376992","1.92","101.46","89266","14","20250401083008"
"202503","0600VDS03900","1","381418","2.51","92.16","88435","845","20250401083008"
"202503","0650VDE00003","1","99637","1.38","101.53","88267","1013","20250401083008"
"202503","0650VDE00005","1","99436","1.37","99.50","89259","21","20250401083008"
"202503","0650VDE00006","1","99490","1.34","93.77","89231","49","20250401083008"
"202503","0650VDE00007","1","95364","1.45","100.86","84143","1735","20250401083008"
"202503","0650VDE00008","1","171601","1.68","94.46","88176","1104","20250401083008"
"202503","0650VDE00009","1","171385","1.46","105.32","88247","1033","20250401083008"
"202503","0650VDE00010","1","171566","1.51","98.73","87645","1635","20250401083008"
"202503","0650VDE00011","1","170563","1.63","99.21","87058","1706","20250401083008"
"202503","0650VDE00050","1","224806","1.47","102.40","88702","578","20250401083008"
"202503","0650VDE00100","1","278561","2.16","95.00","88222","924","20250401083008"
"202503","0650VDE00300","1","277438","1.96","102.12","89267","13","20250401083008"
"202503","0650VDE00500","1","278032","1.99","102.44","89267","13","20250401083008"
"202503","0650VDE00700","1","274585","2.11","103.54","89069","211","20250401083008"
"202503","0650VDE00900","1","267382","1.95","96.18","88336","944","20250401083008"
"202503","0650VDE00901","1","10595","2.67","73.21","54109","34897","20250401083008"
"202503","0650VDE01100","1","338692","2.14","102.81","87954","1326","20250401083008"
"202503","0650VDE01200","1","363678","2.03","98.39","89184","96","20250401083008"
"202503","0650VDE01300","1","271867","1.92","92.34","86986","2294","20250401083008"
"202503","0650VDE01301","1","68257","2.16","60.13","87165","2115","20250401083008"
"202503","0650VDE01500","1","338193","2.18","99.30","88461","819","20250401083008"
"202503","0650VDE01700","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0650VDE01701","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0650VDE01900","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0650VDE01901","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0650VDE02200","1","334138","2.31","91.42","88369","888","20250401083008"
"202503","0650VDE02300","1","334900","2.14","98.87","89214","66","20250401083008"
"202503","0650VDE02306","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0650VDE02310","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0650VDE02313","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0650VDE02351","1","335811","2.22","100.92","89268","12","20250401083008"
"202503","0650VDE02401","1","333415","2.27","100.32","89268","12","20250401083008"
"202503","0650VDE02451","1","333887","2.33","100.90","89205","75","20250401083008"
"202503","0650VDE02500","1","252574","1.73","110.73","80779","7654","20250401083008"
"202503","0650VDE02700","1","201829","1.84","105.07","67854","1013","20250401083008"
"202503","0650VDE02701","1","63647","1.82","75.53","68909","540","20250401083008"
"202503","0650VDE02900","1","270570","1.97","103.31","88159","997","20250401083008"
"202503","0650VDE03100","1","271955","1.99","103.01","88269","1011","20250401083008"
"202503","0650VDE03300","1","330938","2.01","101.11","87219","2061","20250401083008"
"202503","0650VDE03400","1","271080","2.10","97.65","88213","1067","20250401083008"
"202503","0650VDE03600","1","162261","1.58","99.42","87974","1124","20250401083008"
"202503","0650VDE03700","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0650VDE03800","1","174872","0.81","100.24","88844","323","20250401083008"
"202503","0650VDE03900","1","266345","0.84","103.27","88612","555","20250401083008"
"202503","0650VDE04000","1","241300","0.88","105.05","89043","237","20250401083008"
"202503","0650VDE04100","1","247865","1.13","96.62","89072","208","20250401083008"
"202503","0650VDE04300","1","155123","0.80","100.88","89168","112","20250401083008"
"202503","0650VDE04500","1","234623","1.77","102.54","89274","6","20250401083008"
"202503","0650VDE04700","1","233700","0.93","103.51","89274","6","20250401083008"
"202503","0650VDE04900","1","289069","0.85","106.14","88747","533","20250401083008"
"202503","0650VDE05000","1","230427","0.78","107.93","88993","287","20250401083008"
"202503","0650VDE05200","1","255777","1.46","95.37","87633","1647","20250401083008"
"202503","0650VDE05400","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0650VDE05500","1","313378","1.44","99.31","85686","3376","20250401083008"
"202503","0650VDE05700","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0650VDE05900","1","259997","1.44","102.45","87285","1780","20250401083008"
"202503","0650VDE06100","1","253359","1.52","102.81","87859","1207","20250401083008"
"202503","0650VDE06300","1","261109","1.36","104.60","88747","412","20250401083008"
"202503","0650VDE06500","1","252676","1.18","110.83","82892","4160","20250401083008"
"202503","0650VDE06750","1","-1","-1.00","-1.00","72649","16520","20250401083008"
"202503","0650VDE06751","1","-1","-1.00","-1.00","72349","16863","20250401083008"
"202503","0650VDE07000","1","230897","1.87","100.34","83623","3012","20250401083008"
"202503","0650VDE07200","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0650VDE07400","1","-1","-1.00","-1.00","0","0","20250401083008"
